Printing configs: 
train_dir: /home/xzcaplcu/repo/qtrkx-gnn-tracking/data_personal/train_graphs
valid_dir: /home/xzcaplcu/repo/qtrkx-gnn-tracking/data_personal/valid_graphs
dataset: TuysuzPaper
log_dir: /home/xzcaplcu/repo/qtrkx-gnn-tracking/logs/test_QGNN/run thesis2/
run_type: new_run
gpu: -1
n_files: 100
n_valid: 20
n_train: 80
batch_size: 1
lr_c: 0.01
n_iters: 3
n_epoch: 20
TEST_every: 50
hid_dim: 4
network: QGNN
optimizer: Adam
loss_func: BinaryCrossentropy
n_thread: 4
log_verbosity: 2
EN_qc: {'PQC_id': '10', 'IEC_id': 'simple_encoding_y', 'MC_id': 'measure_all', 'n_layers': 3, 'repetitions': 0, 'n_qubits': 4}
NN_qc: {'PQC_id': '10', 'IEC_id': 'simple_encoding_y', 'MC_id': 'measure_all', 'n_layers': 3, 'repetitions': 0, 'n_qubits': 4}
Log dir: /home/xzcaplcu/repo/qtrkx-gnn-tracking/logs/test_QGNN/run thesis2/
Training data input dir: /home/xzcaplcu/repo/qtrkx-gnn-tracking/data_personal/train_graphs
Validation data input dir: /home/xzcaplcu/repo/qtrkx-gnn-tracking/data_personal/train_graphs
Model: "GNN"
_________________________________________________________________
Layer (type)                 Output Shape              Param #   
=================================================================
InputNet (Dense)             multiple                  16        
_________________________________________________________________
EdgeNet (EdgeNet)            multiple                  81        
_________________________________________________________________
NodeNet (NodeNet)            multiple                  124       
=================================================================
Total params: 221
Trainable params: 221
Non-trainable params: 0
_________________________________________________________________
None
2023-03-31 12:29:46.679861 Starting testing the valid set with 20 subgraphs!
2023-03-31 12:34:41.081393: validation Test:  Loss: 0.7098,  AUC: 0.5223, Acc: 50.6669,  Precision: 0.5185 -- Elapsed: 4m54s
2023-03-31 13:01:00.020807: Epoch: 1, Batch: 15, Loss: 0.7300, Elapsed: 0m21s
2023-03-31 13:01:27.097052: Epoch: 1, Batch: 16, Loss: 0.6944, Elapsed: 0m27s
2023-03-31 13:02:04.358738: Epoch: 1, Batch: 17, Loss: 0.7420, Elapsed: 0m37s
2023-03-31 13:02:33.828354: Epoch: 1, Batch: 18, Loss: 0.7212, Elapsed: 0m29s
2023-03-31 13:03:08.042559: Epoch: 1, Batch: 19, Loss: 0.6889, Elapsed: 0m34s
2023-03-31 13:03:45.303214: Epoch: 1, Batch: 20, Loss: 0.7496, Elapsed: 0m37s
2023-03-31 13:04:23.347121: Epoch: 1, Batch: 21, Loss: 0.6822, Elapsed: 0m29s
2023-03-31 13:04:56.517672: Epoch: 1, Batch: 22, Loss: 0.7099, Elapsed: 0m33s
2023-03-31 13:05:36.680298: Epoch: 1, Batch: 23, Loss: 0.6899, Elapsed: 0m40s
2023-03-31 13:06:04.382933: Epoch: 1, Batch: 24, Loss: 0.6647, Elapsed: 0m27s
2023-03-31 13:06:32.402402: Epoch: 1, Batch: 25, Loss: 0.6992, Elapsed: 0m28s
2023-03-31 13:07:03.694887: Epoch: 1, Batch: 26, Loss: 0.6729, Elapsed: 0m30s
2023-03-31 13:07:40.971101: Epoch: 1, Batch: 27, Loss: 0.7092, Elapsed: 0m37s
2023-03-31 13:08:01.858305: Epoch: 1, Batch: 28, Loss: 0.6952, Elapsed: 0m20s
2023-03-31 13:08:25.008138: Epoch: 1, Batch: 29, Loss: 0.6735, Elapsed: 0m23s
2023-03-31 13:08:52.284005: Epoch: 1, Batch: 30, Loss: 0.6701, Elapsed: 0m27s
2023-03-31 13:09:34.561404: Epoch: 1, Batch: 31, Loss: 0.7326, Elapsed: 0m42s
2023-03-31 13:10:12.181616: Epoch: 1, Batch: 32, Loss: 0.7233, Elapsed: 0m37s
2023-03-31 13:10:46.001195: Epoch: 1, Batch: 33, Loss: 0.7014, Elapsed: 0m33s
2023-03-31 13:11:12.678401: Epoch: 1, Batch: 34, Loss: 0.6802, Elapsed: 0m26s
2023-03-31 13:11:45.804286: Epoch: 1, Batch: 35, Loss: 0.7182, Elapsed: 0m33s
2023-03-31 13:12:04.351886: Epoch: 1, Batch: 36, Loss: 0.6654, Elapsed: 0m18s
2023-03-31 13:12:51.944129: Epoch: 1, Batch: 37, Loss: 0.6897, Elapsed: 0m47s
2023-03-31 13:13:27.196083: Epoch: 1, Batch: 38, Loss: 0.7238, Elapsed: 0m35s
2023-03-31 13:13:42.002434: Epoch: 1, Batch: 39, Loss: 0.6858, Elapsed: 0m14s
2023-03-31 13:14:05.964397: Epoch: 1, Batch: 40, Loss: 0.6897, Elapsed: 0m23s
2023-03-31 13:14:51.143438: Epoch: 1, Batch: 41, Loss: 0.6930, Elapsed: 0m45s
2023-03-31 13:15:20.906891: Epoch: 1, Batch: 42, Loss: 0.7008, Elapsed: 0m29s
2023-03-31 13:15:49.058182: Epoch: 1, Batch: 43, Loss: 0.6878, Elapsed: 0m28s
2023-03-31 13:16:16.262567: Epoch: 1, Batch: 44, Loss: 0.7169, Elapsed: 0m27s
2023-03-31 13:16:37.689457: Epoch: 1, Batch: 45, Loss: 0.7077, Elapsed: 0m21s
2023-03-31 13:17:17.249299: Epoch: 1, Batch: 46, Loss: 0.7025, Elapsed: 0m39s
2023-03-31 13:17:40.876292: Epoch: 1, Batch: 47, Loss: 0.6774, Elapsed: 0m23s
2023-03-31 13:18:08.825885: Epoch: 1, Batch: 48, Loss: 0.7107, Elapsed: 0m27s
2023-03-31 13:18:29.611550: Epoch: 1, Batch: 49, Loss: 0.7002, Elapsed: 0m20s
2023-03-31 13:18:51.429874: Epoch: 1, Batch: 50, Loss: 0.7251, Elapsed: 0m21s
2023-03-31 13:18:51.441771 Starting testing the valid set with 20 subgraphs!
2023-03-31 13:23:48.264479: validation Test:  Loss: 0.6935,  AUC: 0.5364, Acc: 55.1402,  Precision: 0.5463 -- Elapsed: 4m56s
2023-03-31 13:23:48.265916 Starting testing the train set with 20 subgraphs!
2023-03-31 13:43:12.525348: training Test:  Loss: 0.6942,  AUC: 0.5308, Acc: 52.0685,  Precision: 0.5258 -- Elapsed: 19m24s
2023-03-31 13:43:46.531247: Epoch: 1, Batch: 51, Loss: 0.7041, Elapsed: 0m34s
2023-03-31 13:44:14.921983: Epoch: 1, Batch: 52, Loss: 0.6817, Elapsed: 0m28s
2023-03-31 13:44:52.083603: Epoch: 1, Batch: 53, Loss: 0.7005, Elapsed: 0m37s
2023-03-31 13:45:23.507837: Epoch: 1, Batch: 54, Loss: 0.6885, Elapsed: 0m31s
2023-03-31 13:45:59.469317: Epoch: 1, Batch: 55, Loss: 0.7252, Elapsed: 0m35s
2023-03-31 13:46:30.015945: Epoch: 1, Batch: 56, Loss: 0.6992, Elapsed: 0m30s
2023-03-31 13:46:55.435219: Epoch: 1, Batch: 57, Loss: 0.6795, Elapsed: 0m25s
2023-03-31 13:47:18.211773: Epoch: 1, Batch: 58, Loss: 0.6906, Elapsed: 0m22s
2023-03-31 13:47:48.432206: Epoch: 1, Batch: 59, Loss: 0.7474, Elapsed: 0m30s
2023-03-31 13:48:24.646463: Epoch: 1, Batch: 60, Loss: 0.7023, Elapsed: 0m36s
2023-03-31 13:49:19.625017: Epoch: 1, Batch: 61, Loss: 0.6802, Elapsed: 0m54s
2023-03-31 13:49:50.128228: Epoch: 1, Batch: 62, Loss: 0.6988, Elapsed: 0m30s
2023-03-31 13:50:27.312925: Epoch: 1, Batch: 63, Loss: 0.7011, Elapsed: 0m37s
2023-03-31 13:50:57.560398: Epoch: 1, Batch: 64, Loss: 0.6813, Elapsed: 0m30s
2023-03-31 13:51:26.810353: Epoch: 1, Batch: 65, Loss: 0.6849, Elapsed: 0m29s
2023-03-31 13:51:51.814062: Epoch: 1, Batch: 66, Loss: 0.6746, Elapsed: 0m24s
2023-03-31 13:52:25.285248: Epoch: 1, Batch: 67, Loss: 0.6594, Elapsed: 0m33s
2023-03-31 13:53:10.838797: Epoch: 1, Batch: 68, Loss: 0.6722, Elapsed: 0m45s
2023-03-31 13:53:38.991399: Epoch: 1, Batch: 69, Loss: 0.7006, Elapsed: 0m28s
2023-03-31 13:54:04.781416: Epoch: 1, Batch: 70, Loss: 0.7057, Elapsed: 0m25s
2023-03-31 13:54:30.144343: Epoch: 1, Batch: 71, Loss: 0.6741, Elapsed: 0m25s
2023-03-31 13:55:08.758061: Epoch: 1, Batch: 72, Loss: 0.7331, Elapsed: 0m38s
2023-03-31 13:55:29.134603: Epoch: 1, Batch: 73, Loss: 0.6531, Elapsed: 0m20s
2023-03-31 13:55:51.274540: Epoch: 1, Batch: 74, Loss: 0.7201, Elapsed: 0m22s
2023-03-31 13:56:18.632792: Epoch: 1, Batch: 75, Loss: 0.6787, Elapsed: 0m27s
2023-03-31 13:57:04.503044: Epoch: 1, Batch: 76, Loss: 0.7141, Elapsed: 0m45s
2023-03-31 13:57:37.272733: Epoch: 1, Batch: 77, Loss: 0.6725, Elapsed: 0m32s
2023-03-31 13:58:01.179321: Epoch: 1, Batch: 78, Loss: 0.6742, Elapsed: 0m23s
2023-03-31 13:58:39.592448: Epoch: 1, Batch: 79, Loss: 0.6651, Elapsed: 0m38s
2023-03-31 13:59:03.845892: Epoch: 1, Batch: 80, Loss: 0.6819, Elapsed: 0m24s
2023-03-31 13:59:44.251305: Epoch: 2, Batch: 1, Loss: 0.6576, Elapsed: 0m40s
2023-03-31 14:00:28.843561: Epoch: 2, Batch: 2, Loss: 0.6820, Elapsed: 0m44s
2023-03-31 14:01:04.345402: Epoch: 2, Batch: 3, Loss: 0.6679, Elapsed: 0m35s
2023-03-31 14:01:32.126959: Epoch: 2, Batch: 4, Loss: 0.6797, Elapsed: 0m27s
2023-03-31 14:02:01.195542: Epoch: 2, Batch: 5, Loss: 0.6496, Elapsed: 0m29s
2023-03-31 14:02:38.915399: Epoch: 2, Batch: 6, Loss: 0.6846, Elapsed: 0m37s
2023-03-31 14:03:15.866089: Epoch: 2, Batch: 7, Loss: 0.6796, Elapsed: 0m36s
2023-03-31 14:03:44.057987: Epoch: 2, Batch: 8, Loss: 0.6677, Elapsed: 0m28s
2023-03-31 14:04:20.178039: Epoch: 2, Batch: 9, Loss: 0.6723, Elapsed: 0m36s
2023-03-31 14:04:46.043721: Epoch: 2, Batch: 10, Loss: 0.6859, Elapsed: 0m25s
2023-03-31 14:05:09.738617: Epoch: 2, Batch: 11, Loss: 0.6509, Elapsed: 0m23s
2023-03-31 14:05:38.634405: Epoch: 2, Batch: 12, Loss: 0.6540, Elapsed: 0m28s
2023-03-31 14:06:09.157980: Epoch: 2, Batch: 13, Loss: 0.6638, Elapsed: 0m30s
2023-03-31 14:06:48.420571: Epoch: 2, Batch: 14, Loss: 0.6386, Elapsed: 0m39s
2023-03-31 14:07:14.681442: Epoch: 2, Batch: 15, Loss: 0.6663, Elapsed: 0m26s
2023-03-31 14:07:50.761087: Epoch: 2, Batch: 16, Loss: 0.6541, Elapsed: 0m36s
2023-03-31 14:08:13.832663: Epoch: 2, Batch: 17, Loss: 0.6265, Elapsed: 0m23s
2023-03-31 14:08:44.066909: Epoch: 2, Batch: 18, Loss: 0.6609, Elapsed: 0m30s
2023-03-31 14:09:25.436979: Epoch: 2, Batch: 19, Loss: 0.6587, Elapsed: 0m41s
2023-03-31 14:09:48.105882: Epoch: 2, Batch: 20, Loss: 0.6367, Elapsed: 0m22s
2023-03-31 14:10:35.072129: Epoch: 2, Batch: 21, Loss: 0.6796, Elapsed: 0m46s
2023-03-31 14:11:00.947814: Epoch: 2, Batch: 22, Loss: 0.6621, Elapsed: 0m25s
2023-03-31 14:11:28.016230: Epoch: 2, Batch: 23, Loss: 0.6661, Elapsed: 0m27s
2023-03-31 14:12:06.106361: Epoch: 2, Batch: 24, Loss: 0.6530, Elapsed: 0m38s
2023-03-31 14:12:38.853857: Epoch: 2, Batch: 25, Loss: 0.6513, Elapsed: 0m32s
2023-03-31 14:12:57.946954: Epoch: 2, Batch: 26, Loss: 0.6548, Elapsed: 0m19s
2023-03-31 14:13:24.632924: Epoch: 2, Batch: 27, Loss: 0.6330, Elapsed: 0m26s
2023-03-31 14:14:14.806926: Epoch: 2, Batch: 28, Loss: 0.6501, Elapsed: 0m50s
2023-03-31 14:14:45.357854: Epoch: 2, Batch: 29, Loss: 0.6117, Elapsed: 0m30s
2023-03-31 14:15:11.309077: Epoch: 2, Batch: 30, Loss: 0.6212, Elapsed: 0m25s
2023-03-31 14:15:49.418603: Epoch: 2, Batch: 31, Loss: 0.6406, Elapsed: 0m38s
2023-03-31 14:16:22.727418: Epoch: 2, Batch: 32, Loss: 0.6404, Elapsed: 0m33s
2023-03-31 14:16:48.349359: Epoch: 2, Batch: 33, Loss: 0.6559, Elapsed: 0m25s
2023-03-31 14:17:10.783153: Epoch: 2, Batch: 34, Loss: 0.6153, Elapsed: 0m22s
2023-03-31 14:17:31.276516: Epoch: 2, Batch: 35, Loss: 0.5980, Elapsed: 0m20s
2023-03-31 14:17:55.714365: Epoch: 2, Batch: 36, Loss: 0.6072, Elapsed: 0m24s
2023-03-31 14:18:23.126121: Epoch: 2, Batch: 37, Loss: 0.5758, Elapsed: 0m27s
2023-03-31 14:18:45.165607: Epoch: 2, Batch: 38, Loss: 0.5823, Elapsed: 0m22s
2023-03-31 14:19:19.961487: Epoch: 2, Batch: 39, Loss: 0.5786, Elapsed: 0m34s
2023-03-31 14:19:51.042449: Epoch: 2, Batch: 40, Loss: 0.5781, Elapsed: 0m31s
2023-03-31 14:20:09.296107: Epoch: 2, Batch: 41, Loss: 0.5437, Elapsed: 0m18s
2023-03-31 14:20:36.560711: Epoch: 2, Batch: 42, Loss: 0.5872, Elapsed: 0m27s
2023-03-31 14:20:56.369699: Epoch: 2, Batch: 43, Loss: 0.5789, Elapsed: 0m19s
2023-03-31 14:21:26.531441: Epoch: 2, Batch: 44, Loss: 0.5875, Elapsed: 0m30s
2023-03-31 14:21:47.607388: Epoch: 2, Batch: 45, Loss: 0.5779, Elapsed: 0m21s
2023-03-31 14:22:29.393742: Epoch: 2, Batch: 46, Loss: 0.5813, Elapsed: 0m41s
2023-03-31 14:22:54.858324: Epoch: 2, Batch: 47, Loss: 0.5508, Elapsed: 0m25s
2023-03-31 14:23:25.632114: Epoch: 2, Batch: 48, Loss: 0.5523, Elapsed: 0m30s
2023-03-31 14:23:58.628922: Epoch: 2, Batch: 49, Loss: 0.5586, Elapsed: 0m32s
2023-03-31 14:24:41.112032: Epoch: 2, Batch: 50, Loss: 0.5984, Elapsed: 0m42s
2023-03-31 14:24:41.126684 Starting testing the valid set with 20 subgraphs!
2023-03-31 14:29:29.892634: validation Test:  Loss: 0.5603,  AUC: 0.8109, Acc: 74.1351,  Precision: 0.9203 -- Elapsed: 4m48s
2023-03-31 14:29:29.893832 Starting testing the train set with 20 subgraphs!
2023-03-31 14:48:56.623257: training Test:  Loss: 0.5669,  AUC: 0.8032, Acc: 73.6534,  Precision: 0.9322 -- Elapsed: 19m26s
2023-03-31 14:49:44.270651: Epoch: 2, Batch: 51, Loss: 0.5299, Elapsed: 0m47s
2023-03-31 14:50:23.634782: Epoch: 2, Batch: 52, Loss: 0.5814, Elapsed: 0m39s
2023-03-31 14:50:46.406766: Epoch: 2, Batch: 53, Loss: 0.6134, Elapsed: 0m22s
2023-03-31 14:51:15.130541: Epoch: 2, Batch: 54, Loss: 0.5615, Elapsed: 0m28s
2023-03-31 14:51:54.789012: Epoch: 2, Batch: 55, Loss: 0.5346, Elapsed: 0m39s
2023-03-31 14:52:33.829501: Epoch: 2, Batch: 56, Loss: 0.5223, Elapsed: 0m39s
2023-03-31 14:53:07.101044: Epoch: 2, Batch: 57, Loss: 0.5303, Elapsed: 0m33s
2023-03-31 14:53:36.207005: Epoch: 2, Batch: 58, Loss: 0.5138, Elapsed: 0m29s
2023-03-31 14:54:04.285535: Epoch: 2, Batch: 59, Loss: 0.5256, Elapsed: 0m28s
2023-03-31 14:54:33.639349: Epoch: 2, Batch: 60, Loss: 0.5344, Elapsed: 0m29s
2023-03-31 14:54:56.734645: Epoch: 2, Batch: 61, Loss: 0.5069, Elapsed: 0m23s
2023-03-31 14:55:23.477800: Epoch: 2, Batch: 62, Loss: 0.5211, Elapsed: 0m26s
2023-03-31 14:55:53.870172: Epoch: 2, Batch: 63, Loss: 0.5530, Elapsed: 0m30s
2023-03-31 14:56:26.564854: Epoch: 2, Batch: 64, Loss: 0.5284, Elapsed: 0m32s
2023-03-31 14:56:56.865134: Epoch: 2, Batch: 65, Loss: 0.5368, Elapsed: 0m30s
2023-03-31 14:57:23.711706: Epoch: 2, Batch: 66, Loss: 0.5041, Elapsed: 0m26s
2023-03-31 14:57:44.276983: Epoch: 2, Batch: 67, Loss: 0.4983, Elapsed: 0m20s
2023-03-31 14:58:16.789014: Epoch: 2, Batch: 68, Loss: 0.5183, Elapsed: 0m32s
2023-03-31 14:58:45.179883: Epoch: 2, Batch: 69, Loss: 0.5175, Elapsed: 0m28s
2023-03-31 14:59:23.349542: Epoch: 2, Batch: 70, Loss: 0.5067, Elapsed: 0m38s
2023-03-31 14:59:52.944152: Epoch: 2, Batch: 71, Loss: 0.5283, Elapsed: 0m29s
2023-03-31 15:00:25.878156: Epoch: 2, Batch: 72, Loss: 0.5050, Elapsed: 0m32s
2023-03-31 15:00:40.500433: Epoch: 2, Batch: 73, Loss: 0.4652, Elapsed: 0m14s
2023-03-31 15:01:05.864575: Epoch: 2, Batch: 74, Loss: 0.4926, Elapsed: 0m25s
2023-03-31 15:01:36.012396: Epoch: 2, Batch: 75, Loss: 0.5314, Elapsed: 0m30s
2023-03-31 15:02:01.039842: Epoch: 2, Batch: 76, Loss: 0.4908, Elapsed: 0m25s
2023-03-31 15:02:25.633044: Epoch: 2, Batch: 77, Loss: 0.4953, Elapsed: 0m24s
2023-03-31 15:02:54.644188: Epoch: 2, Batch: 78, Loss: 0.4953, Elapsed: 0m28s
2023-03-31 15:03:16.303112: Epoch: 2, Batch: 79, Loss: 0.5224, Elapsed: 0m21s
2023-03-31 15:03:42.636460: Epoch: 2, Batch: 80, Loss: 0.4773, Elapsed: 0m26s
2023-03-31 15:04:19.131204: Epoch: 3, Batch: 1, Loss: 0.5022, Elapsed: 0m36s
2023-03-31 15:04:51.333647: Epoch: 3, Batch: 2, Loss: 0.4892, Elapsed: 0m32s
2023-03-31 15:05:18.127036: Epoch: 3, Batch: 3, Loss: 0.5036, Elapsed: 0m26s
2023-03-31 15:05:59.440957: Epoch: 3, Batch: 4, Loss: 0.5047, Elapsed: 0m41s
2023-03-31 15:06:48.874775: Epoch: 3, Batch: 5, Loss: 0.5181, Elapsed: 0m49s
2023-03-31 15:07:13.933308: Epoch: 3, Batch: 6, Loss: 0.5208, Elapsed: 0m25s
2023-03-31 15:07:38.332631: Epoch: 3, Batch: 7, Loss: 0.4685, Elapsed: 0m24s
2023-03-31 15:07:55.788933: Epoch: 3, Batch: 8, Loss: 0.5009, Elapsed: 0m17s
2023-03-31 15:08:15.865871: Epoch: 3, Batch: 9, Loss: 0.4768, Elapsed: 0m20s
2023-03-31 15:08:41.493790: Epoch: 3, Batch: 10, Loss: 0.4777, Elapsed: 0m25s
2023-03-31 15:09:15.618333: Epoch: 3, Batch: 11, Loss: 0.5394, Elapsed: 0m34s
2023-03-31 15:09:46.510044: Epoch: 3, Batch: 12, Loss: 0.4902, Elapsed: 0m30s
2023-03-31 15:10:22.392891: Epoch: 3, Batch: 13, Loss: 0.4968, Elapsed: 0m35s
2023-03-31 15:10:42.502109: Epoch: 3, Batch: 14, Loss: 0.4582, Elapsed: 0m20s
2023-03-31 15:11:15.486226: Epoch: 3, Batch: 15, Loss: 0.4847, Elapsed: 0m32s
2023-03-31 15:11:43.691149: Epoch: 3, Batch: 16, Loss: 0.4729, Elapsed: 0m28s
2023-03-31 15:12:17.000982: Epoch: 3, Batch: 17, Loss: 0.5144, Elapsed: 0m33s
2023-03-31 15:12:45.165300: Epoch: 3, Batch: 18, Loss: 0.5284, Elapsed: 0m28s
2023-03-31 15:13:22.024951: Epoch: 3, Batch: 19, Loss: 0.5031, Elapsed: 0m36s
2023-03-31 15:13:47.213827: Epoch: 3, Batch: 20, Loss: 0.4765, Elapsed: 0m25s
2023-03-31 15:14:17.645533: Epoch: 3, Batch: 21, Loss: 0.4798, Elapsed: 0m30s
2023-03-31 15:14:48.072137: Epoch: 3, Batch: 22, Loss: 0.4835, Elapsed: 0m30s
2023-03-31 15:15:13.475797: Epoch: 3, Batch: 23, Loss: 0.5004, Elapsed: 0m25s
2023-03-31 15:15:39.763376: Epoch: 3, Batch: 24, Loss: 0.5140, Elapsed: 0m26s
2023-03-31 15:16:18.323331: Epoch: 3, Batch: 25, Loss: 0.5218, Elapsed: 0m38s
2023-03-31 15:16:51.516820: Epoch: 3, Batch: 26, Loss: 0.4969, Elapsed: 0m33s
2023-03-31 15:17:18.643635: Epoch: 3, Batch: 27, Loss: 0.5461, Elapsed: 0m27s
2023-03-31 15:17:48.512613: Epoch: 3, Batch: 28, Loss: 0.4942, Elapsed: 0m29s
2023-03-31 15:18:15.389781: Epoch: 3, Batch: 29, Loss: 0.4902, Elapsed: 0m26s
2023-03-31 15:18:37.341186: Epoch: 3, Batch: 30, Loss: 0.4868, Elapsed: 0m21s
2023-03-31 15:19:05.490553: Epoch: 3, Batch: 31, Loss: 0.5109, Elapsed: 0m28s
2023-03-31 15:19:30.334317: Epoch: 3, Batch: 32, Loss: 0.5116, Elapsed: 0m24s
2023-03-31 15:20:09.318685: Epoch: 3, Batch: 33, Loss: 0.5103, Elapsed: 0m38s
2023-03-31 15:20:53.826504: Epoch: 3, Batch: 34, Loss: 0.5232, Elapsed: 0m44s
2023-03-31 15:21:31.982441: Epoch: 3, Batch: 35, Loss: 0.4987, Elapsed: 0m38s
2023-03-31 15:22:07.692441: Epoch: 3, Batch: 36, Loss: 0.4977, Elapsed: 0m35s
2023-03-31 15:22:31.813040: Epoch: 3, Batch: 37, Loss: 0.4811, Elapsed: 0m24s
2023-03-31 15:22:55.991429: Epoch: 3, Batch: 38, Loss: 0.4623, Elapsed: 0m24s
2023-03-31 15:23:26.102437: Epoch: 3, Batch: 39, Loss: 0.4868, Elapsed: 0m30s
2023-03-31 15:23:53.238665: Epoch: 3, Batch: 40, Loss: 0.4659, Elapsed: 0m27s
2023-03-31 15:24:35.035579: Epoch: 3, Batch: 41, Loss: 0.5088, Elapsed: 0m41s
2023-03-31 15:25:23.047115: Epoch: 3, Batch: 42, Loss: 0.5097, Elapsed: 0m47s
2023-03-31 15:25:53.520139: Epoch: 3, Batch: 43, Loss: 0.4974, Elapsed: 0m30s
2023-03-31 15:26:27.149450: Epoch: 3, Batch: 44, Loss: 0.4973, Elapsed: 0m33s
2023-03-31 15:26:55.772718: Epoch: 3, Batch: 45, Loss: 0.4757, Elapsed: 0m28s
2023-03-31 15:27:34.142735: Epoch: 3, Batch: 46, Loss: 0.4978, Elapsed: 0m38s
2023-03-31 15:28:00.656605: Epoch: 3, Batch: 47, Loss: 0.4628, Elapsed: 0m26s
2023-03-31 15:28:40.716151: Epoch: 3, Batch: 48, Loss: 0.4935, Elapsed: 0m40s
2023-03-31 15:29:10.792504: Epoch: 3, Batch: 49, Loss: 0.4685, Elapsed: 0m30s
2023-03-31 15:29:59.097308: Epoch: 3, Batch: 50, Loss: 0.4983, Elapsed: 0m48s
2023-03-31 15:29:59.111467 Starting testing the valid set with 20 subgraphs!
2023-03-31 15:34:53.046228: validation Test:  Loss: 0.4883,  AUC: 0.8270, Acc: 75.1680,  Precision: 0.8853 -- Elapsed: 4m53s
2023-03-31 15:34:53.047535 Starting testing the train set with 20 subgraphs!
2023-03-31 15:54:26.950901: training Test:  Loss: 0.4932,  AUC: 0.8242, Acc: 74.9110,  Precision: 0.8952 -- Elapsed: 19m33s
2023-03-31 15:54:55.370287: Epoch: 3, Batch: 51, Loss: 0.4805, Elapsed: 0m28s
2023-03-31 15:55:24.780076: Epoch: 3, Batch: 52, Loss: 0.4858, Elapsed: 0m29s
2023-03-31 15:56:04.029563: Epoch: 3, Batch: 53, Loss: 0.4980, Elapsed: 0m39s
2023-03-31 15:56:26.348378: Epoch: 3, Batch: 54, Loss: 0.4775, Elapsed: 0m22s
2023-03-31 15:56:56.867556: Epoch: 3, Batch: 55, Loss: 0.5038, Elapsed: 0m30s
