-0.587652, -0.387157, 0.393732, -0.485658, 0.031281, 0.052152, -0.038618, 0.104213, -0.492264, 0.145443, 0.064018, 0.355715, -0.501947, -0.161641, -0.393554, -0.182222, 0.143277, -0.313215, -0.511952, -0.132517, 0.217112, -0.201674, -0.163959, -0.280834, -0.315130, 0.461634, -0.448516, -0.373454, -0.496863, -0.301699, 0.215382, 0.651340, -0.212277, 0.317154, -0.189264, -0.150035, 0.024190, 0.349642, -0.392576, 0.109341, -0.411736, -0.200143, 0.003093, 0.575441, 0.522302, 0.197214, -0.415149, -0.034421, 0.251154, -0.071061, 0.388436, -0.466405, 0.224499, 0.461358, 0.047155, 0.298358
-0.584990, -0.385989, 0.393542, -0.487297, 0.031248, 0.051191, -0.037167, 0.104697, -0.492152, 0.144392, 0.065686, 0.356282, -0.497839, -0.158999, -0.395159, -0.185317, 0.153178, -0.303525, -0.520991, -0.142184, 0.218157, -0.202077, -0.162926, -0.280819, -0.313896, 0.461804, -0.447676, -0.373949, -0.495923, -0.302416, 0.217020, 0.651572, -0.208790, 0.320842, -0.192584, -0.153977, 0.026109, 0.351030, -0.393462, 0.107586, -0.409971, -0.200075, 0.004002, 0.574867, 0.531890, 0.206475, -0.423576, -0.043681, 0.252190, -0.071485, 0.389501, -0.466369, 0.225477, 0.461331, 0.048266, 0.298103
-0.580993, -0.383401, 0.391805, -0.490370, 0.032445, 0.051513, -0.037060, 0.103870, -0.490822, 0.144604, 0.066028, 0.355556, -0.492464, -0.154960, -0.398324, -0.189799, 0.163298, -0.293583, -0.530421, -0.152111, 0.220580, -0.200993, -0.163531, -0.282362, -0.311285, 0.463399, -0.448360, -0.375901, -0.493629, -0.301755, 0.217205, 0.650386, -0.204081, 0.325761, -0.197240, -0.159142, 0.029263, 0.353726, -0.395766, 0.104516, -0.406806, -0.198563, 0.003376, 0.572821, 0.541763, 0.216075, -0.432522, -0.053285, 0.254612, -0.070412, 0.388919, -0.467903, 0.227839, 0.462729, 0.047860, 0.296388
-0.576215, -0.380057, 0.389314, -0.494182, 0.034452, 0.052578, -0.037652, 0.102297, -0.488723, 0.145526, 0.065700, 0.354121, -0.486342, -0.150174, -0.402263, -0.195004, 0.173568, -0.283514, -0.540063, -0.162172, 0.223808, -0.199164, -0.164860, -0.284643, -0.307822, 0.465796, -0.449832, -0.378650, -0.490551, -0.300369, 0.216705, 0.648482, -0.198528, 0.331446, -0.202685, -0.165058, 0.033242, 0.357216, -0.398879, 0.100665, -0.402823, -0.196286, 0.002018, 0.570021, 0.551829, 0.225860, -0.441752, -0.063077, 0.257842, -0.068588, 0.387605, -0.470179, 0.231060, 0.464935, 0.046663, 0.293866
-0.571252, -0.376738, 0.386953, -0.497968, 0.036771, 0.053701, -0.038161, 0.100625, -0.486365, 0.146482, 0.065462, 0.352626, -0.480033, -0.145403, -0.406093, -0.200194, 0.183788, -0.273635, -0.549519, -0.172050, 0.227377, -0.197162, -0.166233, -0.287044, -0.304058, 0.468266, -0.451272, -0.381492, -0.487315, -0.299036, 0.216385, 0.646630, -0.192537, 0.337366, -0.208320, -0.171223, 0.037595, 0.360897, -0.402119, 0.096613, -0.398653, -0.194054, 0.000836, 0.567260, 0.561869, 0.235474, -0.450814, -0.072705, 0.261416, -0.066585, 0.386241, -0.472582, 0.234595, 0.467227, 0.045482, 0.291234
-0.566242, -0.373815, 0.385162, -0.501451, 0.039260, 0.054544, -0.038178, 0.099079, -0.483899, 0.147124, 0.065727, 0.351314, -0.473638, -0.140971, -0.409419, -0.205127, 0.193985, -0.263983, -0.558691, -0.181727, 0.231240, -0.195090, -0.167574, -0.289505, -0.300175, 0.470424, -0.452231, -0.384123, -0.484083, -0.298142, 0.216681, 0.645117, -0.186155, 0.343372, -0.213957, -0.177526, 0.042243, 0.364550, -0.405220, 0.092523, -0.394453, -0.192255, 0.000280, 0.564821, 0.571897, 0.244856, -0.459577, -0.082133, 0.265289, -0.064504, 0.384898, -0.475052, 0.238237, 0.469191, 0.044799, 0.288829
-0.561369, -0.371310, 0.383925, -0.504536, 0.041724, 0.054989, -0.037589, 0.097856, -0.481515, 0.147374, 0.066558, 0.350342, -0.467334, -0.136923, -0.412228, -0.209701, 0.204040, -0.254678, -0.567469, -0.191068, 0.235140, -0.193211, -0.168563, -0.291721, -0.296345, 0.472222, -0.452692, -0.386441, -0.481063, -0.297698, 0.217564, 0.644041, -0.179491, 0.349369, -0.219498, -0.183857, 0.047064, 0.368106, -0.408121, 0.088497, -0.390443, -0.190936, 0.000358, 0.562835, 0.581790, 0.253885, -0.467929, -0.091222, 0.269194, -0.062623, 0.383914, -0.477270, 0.241818, 0.470782, 0.044625, 0.286745
-0.557062, -0.369591, 0.383683, -0.506799, 0.043783, 0.054672, -0.035970, 0.097355, -0.479589, 0.146899, 0.068340, 0.350087, -0.461515, -0.133632, -0.414058, -0.213493, 0.213800, -0.245872, -0.575628, -0.199897, 0.238611, -0.191998, -0.168635, -0.293161, -0.292927, 0.473351, -0.452284, -0.388087, -0.478690, -0.298038, 0.219410, 0.643796, -0.172766, 0.355093, -0.224605, -0.189944, 0.051793, 0.371291, -0.410475, 0.084834, -0.387085, -0.190468, 0.001494, 0.561736, 0.591376, 0.262384, -0.475609, -0.099771, 0.272671, -0.061407, 0.383844, -0.478712, 0.244996, 0.471720, 0.045292, 0.285315
-0.552869, -0.368225, 0.383867, -0.508707, 0.046097, 0.054220, -0.034062, 0.096937, -0.477554, 0.146228, 0.070436, 0.349999, -0.455730, -0.130656, -0.415494, -0.216980, 0.223421, -0.237441, -0.583347, -0.208361, 0.242187, -0.190890, -0.168502, -0.294460, -0.289466, 0.474212, -0.451538, -0.389495, -0.476484, -0.298718, 0.221658, 0.643905, -0.165590, 0.360951, -0.229775, -0.196203, 0.056843, 0.374495, -0.412771, 0.081121, -0.383849, -0.190358, 0.003068, 0.560996, 0.600838, 0.270510, -0.482847, -0.107958, 0.276246, -0.060301, 0.383982, -0.480007, 0.248204, 0.472369, 0.046311, 0.284137
-0.549302, -0.367704, 0.385005, -0.509772, 0.047996, 0.052962, -0.031160, 0.097249, -0.476011, 0.144786, 0.073452, 0.350640, -0.450470, -0.128501, -0.415981, -0.219657, 0.232724, -0.229586, -0.590401, -0.216276, 0.245413, -0.190346, -0.167692, -0.295139, -0.286583, 0.474257, -0.449863, -0.390112, -0.474986, -0.300205, 0.224787, 0.644832, -0.158321, 0.366484, -0.234472, -0.202200, 0.061815, 0.377269, -0.414493, 0.077797, -0.381333, -0.191135, 0.005620, 0.561141, 0.609967, 0.278023, -0.489361, -0.115564, 0.279485, -0.059750, 0.384788, -0.480693, 0.250792, 0.472180, 0.048269, 0.283773
-0.545557, -0.367225, 0.386273, -0.510795, 0.050550, 0.051944, -0.028356, 0.097298, -0.474033, 0.143465, 0.076458, 0.351153, -0.444918, -0.126323, -0.416400, -0.222374, 0.242222, -0.221771, -0.597304, -0.224193, 0.248786, -0.189888, -0.166661, -0.295693, -0.283348, 0.474352, -0.448154, -0.390814, -0.473392, -0.301734, 0.228034, 0.645819, -0.150376, 0.372429, -0.239546, -0.208641, 0.067401, 0.380344, -0.416458, 0.074141, -0.378636, -0.191946, 0.008299, 0.561326, 0.619306, 0.285506, -0.495737, -0.123183, 0.282863, -0.059288, 0.385812, -0.481251, 0.253699, 0.472012, 0.050289, 0.283349
-0.542465, -0.367370, 0.388293, -0.511131, 0.053065, 0.050579, -0.025042, 0.097684, -0.472301, 0.141737, 0.080004, 0.352092, -0.439870, -0.124737, -0.416078, -0.224457, 0.251420, -0.214455, -0.603526, -0.231622, 0.251553, -0.190076, -0.164794, -0.295482, -0.280476, 0.473974, -0.445857, -0.391022, -0.472501, -0.303829, 0.231932, 0.647445, -0.142152, 0.378344, -0.244486, -0.215084, 0.073103, 0.383260, -0.418139, 0.070633, -0.376620, -0.193368, 0.011688, 0.562187, 0.628336, 0.292471, -0.501397, -0.130292, 0.285632, -0.059475, 0.387671, -0.481039, 0.256235, 0.471373, 0.052881, 0.283414
-0.540136, -0.368318, 0.391176, -0.510595, 0.054989, 0.048463, -0.020867, 0.098845, -0.471252, 0.139277, 0.084367, 0.353810, -0.435436, -0.123923, -0.414900, -0.225714, 0.260305, -0.207734, -0.609054, -0.238451, 0.253808, -0.190920, -0.162146, -0.294532, -0.278212, 0.472876, -0.442771, -0.390466, -0.472446, -0.306652, 0.236585, 0.649881, -0.133908, 0.383919, -0.248964, -0.221225, 0.078661, 0.385740, -0.419262, 0.067559, -0.375472, -0.195588, 0.015905, 0.563923, 0.637030, 0.298798, -0.506305, -0.136761, 0.287890, -0.060316, 0.390308, -0.480090, 0.258146, 0.470007, 0.056259, 0.284251
-0.537758, -0.369403, 0.394215, -0.509896, 0.057244, 0.046310, -0.016568, 0.100043, -0.470054, 0.136720, 0.088886, 0.355644, -0.430818, -0.123188, -0.413628, -0.226884, 0.269314, -0.201152, -0.614430, -0.245157, 0.256226, -0.191871, -0.159323, -0.293414, -0.275760, 0.471704, -0.439601, -0.389843, -0.472454, -0.309609, 0.241378, 0.652490, -0.125181, 0.389721, -0.253665, -0.227627, 0.084681, 0.388363, -0.420505, 0.064316, -0.374350, -0.197964, 0.020293, 0.565851, 0.645861, 0.304992, -0.511063, -0.143113, 0.290304, -0.061268, 0.393120, -0.478969, 0.260241, 0.468569, 0.059708, 0.285146
-0.535766, -0.370855, 0.397646, -0.508810, 0.059267, 0.043764, -0.011806, 0.101615, -0.469214, 0.133769, 0.093850, 0.357877, -0.426428, -0.122759, -0.412027, -0.227747, 0.278121, -0.194918, -0.619427, -0.251538, 0.258247, -0.193222, -0.156038, -0.291826, -0.273548, 0.470221, -0.436094, -0.388916, -0.472953, -0.312916, 0.246530, 0.655483, -0.116235, 0.395514, -0.258334, -0.234076, 0.090851, 0.390908, -0.421628, 0.061113, -0.373740, -0.200740, 0.025089, 0.568207, 0.654488, 0.310829, -0.515425, -0.149132, 0.292310, -0.062625, 0.396401, -0.477371, 0.262092, 0.466822, 0.063482, 0.286341
-0.533461, -0.372284, 0.401033, -0.507784, 0.061877, 0.041329, -0.007132, 0.102978, -0.467980, 0.130850, 0.098793, 0.360014, -0.421628, -0.122239, -0.410558, -0.228751, 0.287102, -0.188728, -0.624427, -0.257912, 0.260731, -0.194400, -0.152941, -0.290414, -0.270861, 0.468833, -0.432717, -0.388163, -0.473261, -0.316217, 0.251657, 0.658447, -0.106785, 0.401641, -0.263427, -0.240925, 0.097606, 0.393722, -0.423077, 0.057564, -0.372910, -0.203526, 0.029875, 0.570543, 0.663315, 0.316640, -0.519810, -0.155165, 0.294773, -0.063814, 0.399499, -0.475946, 0.264427, 0.465173, 0.067117, 0.287352
-0.530529, -0.373581, 0.404259, -0.506969, 0.065641, 0.039347, -0.002928, 0.103700, -0.465828, 0.128210, 0.103442, 0.361733, -0.416168, -0.121508, -0.409357, -0.230051, 0.296403, -0.182439, -0.629593, -0.264439, 0.264112, -0.195116, -0.150396, -0.289526, -0.267398, 0.467669, -0.429627, -0.387763, -0.473017, -0.319394, 0.256635, 0.661218, -0.096753, 0.408272, -0.269167, -0.248349, 0.105137, 0.396973, -0.425062, 0.053472, -0.371473, -0.206174, 0.034495, 0.572662, 0.672496, 0.322577, -0.524396, -0.161383, 0.298131, -0.064541, 0.402045, -0.475042, 0.267525, 0.463726, 0.070480, 0.288025
-0.526912, -0.374511, 0.407042, -0.506594, 0.070707, 0.038186, 0.000356, 0.103454, -0.462564, 0.126170, 0.107415, 0.362735, -0.410025, -0.120354, -0.408686, -0.231853, 0.305979, -0.176012, -0.634998, -0.271180, 0.268096, -0.195529, -0.148223, -0.288979, -0.263052, 0.466994, -0.427147, -0.387974, -0.472163, -0.322237, 0.261220, 0.663600, -0.086152, 0.415591, -0.275787, -0.256485, 0.113493, 0.400911, -0.427912, 0.048612, -0.369381, -0.208475, 0.038706, 0.574371, 0.681995, 0.328698, -0.529283, -0.167863, 0.302104, -0.064960, 0.404218, -0.474486, 0.271512, 0.462758, 0.073236, 0.288086
-0.522552, -0.375068, 0.409334, -0.506692, 0.077040, 0.037890, 0.002641, 0.102159, -0.458124, 0.124764, 0.110646, 0.362940, -0.403193, -0.118785, -0.408580, -0.234170, 0.315813, -0.169493, -0.640579, -0.278077, 0.272927, -0.195428, -0.146716, -0.289039, -0.257816, 0.466788, -0.425305, -0.388803, -0.470576, -0.324718, 0.265348, 0.665532, -0.075059, 0.423537, -0.283216, -0.265272, 0.122608, 0.405516, -0.431626, 0.042995, -0.366540, -0.210410, 0.042453, 0.575621, 0.691787, 0.334956, -0.534411, -0.174546, 0.306921, -0.064865, 0.405727, -0.474535, 0.276393, 0.462242, 0.075363, 0.287538
-0.517729, -0.375444, 0.411380, -0.507031, 0.084158, 0.038079, 0.004336, 0.100243, -0.452973, 0.123688, 0.113469, 0.362704, -0.395914, -0.116990, -0.408789, -0.236777, 0.325880, -0.162887, -0.646304, -0.285120, 0.278151, -0.195163, -0.145442, -0.289289, -0.251970, 0.466856, -0.423842, -0.390014, -0.468602, -0.327040, 0.269261, 0.667257, -0.063606, 0.431881, -0.291177, -0.274485, 0.132251, 0.410548, -0.435907, 0.036882, -0.363315, -0.212194, 0.045990, 0.576666, 0.701831, 0.341325, -0.539719, -0.181400, 0.312132, -0.064611, 0.407008, -0.474772, 0.281889, 0.461987, 0.077121, 0.286613
-0.513387, -0.376192, 0.413757, -0.506976, 0.091319, 0.038130, 0.006096, 0.098394, -0.447970, 0.122382, 0.116463, 0.362664, -0.388965, -0.115518, -0.408721, -0.239054, 0.335523, -0.156756, -0.651549, -0.291718, 0.283104, -0.195144, -0.143968, -0.289267, -0.246328, 0.466677, -0.422194, -0.391002, -0.467188, -0.329677, 0.273439, 0.669329, -0.052071, 0.440199, -0.299192, -0.283706, 0.141993, 0.415528, -0.440206, 0.030780, -0.360678, -0.214322, 0.049810, 0.578085, 0.711462, 0.347222, -0.544556, -0.187814, 0.317076, -0.064597, 0.408481, -0.474740, 0.287172, 0.461481, 0.079063, 0.285911
-0.509366, -0.377242, 0.416415, -0.506612, 0.098540, 0.038032, 0.007943, 0.096580, -0.443081, 0.120846, 0.119639, 0.362787, -0.382197, -0.114294, -0.408432, -0.241089, 0.344992, -0.150916, -0.656492, -0.298053, 0.287884, -0.195317, -0.142322, -0.289030, -0.240706, 0.466339, -0.420433, -0.391881, -0.466183, -0.332573, 0.277841, 0.671668, -0.040433, 0.448502, -0.307261, -0.292959, 0.151872, 0.420481, -0.444538, 0.024648, -0.358496, -0.216743, 0.053879, 0.579803, 0.720918, 0.352821, -0.549088, -0.193963, 0.321859, -0.064766, 0.410116, -0.474505, 0.292462, 0.460834, 0.081097, 0.285296
-0.505086, -0.378220, 0.418939, -0.506369, 0.106694, 0.038566, 0.008942, 0.093930, -0.437311, 0.119720, 0.122253, 0.362325, -0.375141, -0.112958, -0.408335, -0.243288, 0.354525, -0.145140, -0.661391, -0.304377, 0.292961, -0.195402, -0.140822, -0.288892, -0.234482, 0.466262, -0.419074, -0.393151, -0.465013, -0.335400, 0.282113, 0.673902, -0.028405, 0.457281, -0.315968, -0.302717, 0.162322, 0.425934, -0.449559, 0.017932, -0.356169, -0.219113, 0.057827, 0.581427, 0.730467, 0.358382, -0.553618, -0.200131, 0.326927, -0.064854, 0.411612, -0.474359, 0.298368, 0.460444, 0.082726, 0.284285
-0.501833, -0.379788, 0.422003, -0.505500, 0.114361, 0.038576, 0.010363, 0.091693, -0.432307, 0.118031, 0.125342, 0.362378, -0.368802, -0.112134, -0.407762, -0.244955, 0.363378, -0.139987, -0.665623, -0.310101, 0.297251, -0.196004, -0.138857, -0.288222, -0.228944, 0.465685, -0.417278, -0.393934, -0.464974, -0.338759, 0.286850, 0.676708, -0.016429, 0.465878, -0.324563, -0.312355, 0.172690, 0.431176, -0.454435, 0.011366, -0.355067, -0.222063, 0.062277, 0.583673, 0.739330, 0.363304, -0.557471, -0.205688, 0.331223, -0.065451, 0.413565, -0.473689, 0.303574, 0.459553, 0.084790, 0.283764
-0.499407, -0.381942, 0.425616, -0.504038, 0.121957, 0.038233, 0.012024, 0.089563, -0.427649, 0.115896, 0.128787, 0.362718, -0.363033, -0.111824, -0.406699, -0.246106, 0.371720, -0.135395, -0.669224, -0.315296, 0.301276, -0.196806, -0.136781, -0.287376, -0.223781, 0.464709, -0.415144, -0.394399, -0.465796, -0.342624, 0.292039, 0.680013, -0.004395, 0.474382, -0.333149, -0.321981, 0.183119, 0.436265, -0.459235, 0.004852, -0.354904, -0.225552, 0.067200, 0.586449, 0.747677, 0.367647, -0.560681, -0.210706, 0.335254, -0.066249, 0.415629, -0.472844, 0.308408, 0.458283, 0.087168, 0.283540
-0.499475, -0.385197, 0.430267, -0.501432, 0.130380, 0.038409, 0.012861, 0.086663, -0.422779, 0.113744, 0.132046, 0.362884, -0.359240, -0.112534, -0.404633, -0.246240, 0.378111, -0.132203, -0.671203, -0.319294, 0.303129, -0.198811, -0.133546, -0.285304, -0.220061, 0.462975, -0.412364, -0.394181, -0.468699, -0.347335, 0.297989, 0.684219, 0.007936, 0.483151, -0.342165, -0.331952, 0.193717, 0.441339, -0.464167, -0.001788, -0.356631, -0.229796, 0.072771, 0.590007, 0.754133, 0.370615, -0.562331, -0.214554, 0.337127, -0.068246, 0.418842, -0.470779, 0.311578, 0.456178, 0.090267, 0.284088
-0.499916, -0.388764, 0.435134, -0.498557, 0.138851, 0.038353, 0.013710, 0.083673, -0.418029, 0.111296, 0.135422, 0.363104, -0.355664, -0.113508, -0.402384, -0.246141, 0.384336, -0.129264, -0.672988, -0.323082, 0.304941, -0.200919, -0.130331, -0.283214, -0.216606, 0.460917, -0.409382, -0.393752, -0.472079, -0.352342, 0.304130, 0.688666, 0.020395, 0.491966, -0.351348, -0.342047, 0.204539, 0.446465, -0.469305, -0.008601, -0.358987, -0.234393, 0.078584, 0.593870, 0.760425, 0.373320, -0.563783, -0.218192, 0.338958, -0.070348, 0.422037, -0.468695, 0.314416, 0.453722, 0.093600, 0.284882
-0.501336, -0.392803, 0.440374, -0.495187, 0.146449, 0.037589, 0.015049, 0.081187, -0.414416, 0.108210, 0.139256, 0.363851, -0.352895, -0.114928, -0.399760, -0.245560, 0.389790, -0.126895, -0.674203, -0.326289, 0.306010, -0.203397, -0.126856, -0.280771, -0.214017, 0.458386, -0.406042, -0.392866, -0.476436, -0.357776, 0.310585, 0.693536, 0.032672, 0.500521, -0.360366, -0.351928, 0.215191, 0.451371, -0.474335, -0.015245, -0.362538, -0.239507, 0.084793, 0.598255, 0.765923, 0.375433, -0.564652, -0.221236, 0.340056, -0.072813, 0.425485, -0.466265, 0.316403, 0.450812, 0.097269, 0.286117
-0.501934, -0.396506, 0.445112, -0.492321, 0.155070, 0.037458, 0.015375, 0.077676, -0.409533, 0.105622, 0.142270, 0.363690, -0.349412, -0.116031, -0.397616, -0.245429, 0.395725, -0.124303, -0.675814, -0.329854, 0.307868, -0.205466, -0.124028, -0.278891, -0.210355, 0.456268, -0.403371, -0.392673, -0.480093, -0.362903, 0.316574, 0.697927, 0.045349, 0.509556, -0.370013, -0.362336, 0.226487, 0.456909, -0.480252, -0.022649, -0.365640, -0.244420, 0.090649, 0.602283, 0.771947, 0.377800, -0.565970, -0.224681, 0.341923, -0.074879, 0.428296, -0.464384, 0.319505, 0.448316, 0.100260, 0.286643
-0.502947, -0.400450, 0.450000, -0.489232, 0.163859, 0.037301, 0.015424, 0.073869, -0.404589, 0.102926, 0.145148, 0.363371, -0.346253, -0.117368, -0.395302, -0.245066, 0.401353, -0.121998, -0.677161, -0.333189, 0.309592, -0.207609, -0.121261, -0.277010, -0.206687, 0.454043, -0.400737, -0.392497, -0.484166, -0.368217, 0.322643, 0.702463, 0.058120, 0.518658, -0.379837, -0.372868, 0.237974, 0.462577, -0.486454, -0.030271, -0.369339, -0.249592, 0.096653, 0.606538, 0.777673, 0.379878, -0.567036, -0.227903, 0.343656, -0.077021, 0.431046, -0.462501, 0.322664, 0.445737, 0.103191, 0.287124
-0.504801, -0.404936, 0.455357, -0.485579, 0.172818, 0.037074, 0.015249, 0.069758, -0.399641, 0.100019, 0.148006, 0.362956, -0.343854, -0.119254, -0.392479, -0.244113, 0.406311, -0.120266, -0.677920, -0.335993, 0.311259, -0.209811, -0.118572, -0.275157, -0.203529, 0.451380, -0.397775, -0.391963, -0.488918, -0.373940, 0.329030, 0.707384, 0.070896, 0.527682, -0.389701, -0.383411, 0.249508, 0.468149, -0.492707, -0.037920, -0.373830, -0.255198, 0.102990, 0.611209, 0.782735, 0.381371, -0.567518, -0.230594, 0.345336, -0.079221, 0.433718, -0.460649, 0.325264, 0.442702, 0.106469, 0.287989
