-0.206042, 0.184202, -0.135379, -0.095812, 0.217658, 0.488892, -0.413271, -0.020704, -0.050650, -0.317913, -0.003685, 0.489779, -0.512191, 0.399984, 0.316166, 0.410116, 0.076770, 0.268737, -0.140375, 0.175463, -0.225025, 0.198514, -0.064156, -0.128245, -0.178007, 0.207697, -0.432720, -0.210169, 0.087245, 0.228934, 0.344047, -0.045316, -0.339024, -0.291615, 0.411966, 0.345276, -0.033025, 0.456757, -0.102368, -0.214975, 0.175793, -0.116186, -0.114368, -0.115988, -0.095160, 0.075756, -0.440441, 0.106287, -0.275852, 0.187092, -0.174603, 0.044633, -0.017817, 0.176004, 0.413417, -0.020093, -0.369492, -0.031173, 0.421271, 0.524205, -0.206401, -0.394390, -0.265550, 0.325094, 0.166642, 0.172676, -0.230536, -0.137545, 0.111959, -0.282124, -0.388223, 0.470790, -0.029658, 0.251138, -0.552472, 0.371761, 0.322125, 0.200260, -0.266740, -0.337157, 0.005234, -0.270422, -0.271073, 0.497250
-0.205979, 0.175028, -0.143234, -0.091020, 0.216046, 0.480951, -0.420547, -0.016510, -0.052176, -0.326314, -0.010993, 0.494157, -0.511283, 0.390673, 0.308096, 0.414949, 0.085143, 0.258581, -0.148131, 0.177932, -0.225002, 0.189211, -0.071253, -0.123507, -0.178713, 0.198900, -0.440338, -0.205560, 0.088952, 0.220427, 0.353176, -0.043022, -0.337434, -0.300171, 0.420187, 0.347554, -0.031963, 0.448336, -0.093743, -0.212558, 0.178221, -0.124898, -0.105265, -0.113821, -0.086888, 0.065695, -0.433218, 0.107502, -0.273051, 0.177973, -0.165375, 0.047233, -0.016087, 0.167547, 0.422495, -0.017676, -0.361010, -0.041013, 0.418896, 0.524364, -0.197435, -0.404146, -0.258489, 0.322001, 0.175248, 0.162821, -0.224478, -0.138737, 0.120706, -0.291975, -0.392062, 0.470474, -0.019475, 0.240980, -0.561950, 0.363593, 0.331015, 0.190421, -0.263791, -0.337359, 0.013710, -0.280177, -0.269006, 0.497202
-0.204869, 0.165505, -0.150853, -0.086799, 0.215218, 0.472423, -0.427659, -0.012783, -0.052911, -0.335201, -0.018086, 0.498048, -0.509223, 0.381031, 0.300236, 0.419178, 0.094043, 0.248259, -0.155810, 0.179626, -0.223935, 0.179561, -0.078132, -0.119315, -0.178446, 0.189670, -0.447732, -0.201481, 0.091620, 0.211424, 0.361972, -0.041286, -0.334761, -0.309240, 0.427971, 0.349273, -0.029945, 0.439387, -0.085530, -0.210659, 0.181666, -0.134073, -0.096491, -0.112238, -0.078080, 0.055448, -0.426572, 0.107923, -0.269210, 0.168466, -0.156588, 0.049239, -0.013326, 0.158567, 0.431225, -0.015821, -0.352040, -0.051080, 0.415344, 0.523600, -0.188049, -0.414150, -0.252145, 0.317992, 0.184333, 0.152736, -0.219257, -0.140802, 0.129899, -0.302053, -0.396975, 0.469172, -0.009131, 0.230656, -0.571717, 0.354935, 0.340330, 0.180350, -0.262475, -0.338536, 0.022694, -0.290181, -0.268401, 0.496220
-0.203152, 0.155974, -0.158222, -0.083017, 0.214869, 0.463898, -0.434614, -0.009421, -0.053172, -0.344036, -0.024968, 0.501558, -0.506488, 0.371344, 0.292609, 0.422948, 0.103281, 0.237827, -0.163390, 0.180726, -0.222293, 0.169882, -0.084795, -0.115532, -0.177591, 0.180387, -0.454892, -0.197816, 0.094947, 0.202152, 0.370786, -0.040085, -0.331283, -0.318662, 0.435760, 0.350488, -0.027229, 0.430110, -0.077362, -0.209230, 0.185807, -0.143517, -0.087683, -0.111216, -0.068890, 0.045046, -0.419613, 0.107665, -0.264669, 0.158707, -0.147695, 0.050656, -0.009833, 0.149264, 0.439969, -0.014494, -0.342807, -0.061241, 0.411985, 0.522205, -0.178364, -0.424349, -0.245582, 0.313281, 0.193723, 0.142503, -0.213738, -0.143529, 0.139347, -0.312243, -0.401795, 0.467199, 0.001319, 0.220212, -0.581566, 0.345985, 0.349899, 0.170133, -0.260615, -0.340419, 0.031989, -0.300333, -0.267578, 0.494563
-0.201466, 0.147632, -0.165178, -0.079564, 0.214471, 0.457755, -0.441361, -0.006326, -0.053467, -0.350765, -0.031567, 0.504781, -0.503767, 0.362639, 0.285389, 0.426380, 0.112543, 0.227533, -0.170527, 0.181449, -0.220574, 0.161072, -0.091124, -0.112072, -0.176713, 0.172383, -0.461701, -0.194466, 0.098226, 0.193412, 0.379789, -0.039259, -0.327541, -0.327945, 0.443874, 0.351316, -0.024354, 0.421120, -0.068994, -0.208158, 0.189919, -0.152512, -0.078660, -0.110584, -0.059662, 0.034719, -0.411747, 0.106980, -0.259942, 0.149083, -0.138611, 0.051644, -0.006247, 0.140271, 0.448925, -0.013558, -0.333679, -0.071146, 0.410404, 0.520492, -0.168598, -0.434552, -0.238169, 0.308115, 0.203136, 0.132362, -0.207180, -0.146665, 0.148716, -0.322222, -0.404964, 0.464888, 0.011729, 0.209795, -0.590889, 0.336966, 0.359473, 0.159988, -0.257110, -0.342729, 0.041284, -0.310349, -0.265042, 0.492512
-0.200213, 0.141739, -0.171684, -0.076392, 0.213589, 0.455654, -0.447863, -0.003455, -0.054213, -0.353706, -0.037849, 0.507761, -0.501437, 0.355950, 0.278611, 0.429521, 0.121728, 0.217581, -0.177326, 0.181848, -0.218949, 0.153668, -0.097094, -0.108912, -0.176237, 0.167240, -0.468122, -0.191378, 0.100922, 0.186343, 0.388993, -0.038777, -0.323790, -0.336644, 0.452354, 0.351773, -0.021639, 0.413073, -0.060392, -0.207420, 0.193477, -0.160077, -0.069415, -0.110313, -0.050496, 0.024626, -0.403197, 0.105915, -0.255213, 0.139833, -0.129402, 0.052259, -0.003104, 0.132651, 0.458133, -0.012969, -0.324789, -0.080621, 0.410484, 0.518540, -0.158783, -0.444719, -0.230009, 0.302485, 0.212510, 0.122388, -0.199727, -0.150192, 0.157895, -0.331842, -0.406559, 0.462319, 0.022065, 0.199460, -0.599579, 0.327918, 0.368979, 0.149994, -0.252307, -0.345399, 0.050442, -0.320050, -0.260930, 0.490142
-0.199606, 0.138930, -0.177720, -0.073450, 0.211991, 0.457563, -0.454198, -0.000746, -0.055605, -0.352696, -0.043871, 0.510556, -0.499758, 0.352008, 0.272319, 0.432424, 0.130589, 0.208272, -0.183555, 0.182003, -0.217800, 0.149031, -0.102695, -0.105984, -0.176380, 0.165635, -0.474164, -0.188503, 0.102943, 0.181217, 0.398425, -0.038616, -0.320169, -0.344413, 0.461247, 0.351869, -0.019189, 0.406325, -0.051507, -0.206996, 0.196348, -0.165881, -0.059916, -0.110382, -0.041574, 0.014965, -0.394039, 0.104533, -0.250758, 0.131416, -0.119932, 0.052489, -0.000536, 0.126762, 0.467611, -0.012712, -0.316316, -0.089438, 0.412400, 0.516439, -0.148988, -0.454777, -0.221172, 0.296444, 0.221747, 0.112684, -0.191454, -0.154054, 0.166721, -0.340892, -0.406307, 0.459592, 0.032236, 0.189310, -0.607063, 0.318907, 0.378281, 0.140312, -0.246134, -0.348354, 0.059333, -0.329264, -0.255340, 0.487524
-0.200042, 0.139411, -0.183124, -0.070659, 0.209283, 0.462279, -0.460296, 0.001875, -0.058006, -0.348678, -0.049554, 0.513235, -0.499170, 0.351274, 0.266688, 0.435174, 0.138833, 0.199959, -0.188941, 0.182034, -0.217627, 0.148114, -0.107732, -0.103202, -0.177471, 0.167303, -0.479712, -0.185772, 0.103923, 0.178707, 0.408147, -0.038745, -0.317009, -0.350443, 0.470591, 0.351638, -0.017304, 0.401666, -0.042269, -0.206852, 0.198123, -0.169186, -0.050109, -0.110758, -0.033083, 0.005970, -0.384396, 0.102913, -0.247009, 0.124730, -0.110126, 0.052367, 0.001211, 0.123059, 0.477385, -0.012759, -0.308524, -0.097269, 0.416189, 0.514320, -0.139361, -0.464558, -0.211762, 0.290052, 0.230669, 0.103460, -0.182483, -0.158182, 0.174939, -0.349054, -0.404057, 0.456851, 0.042148, 0.179451, -0.612999, 0.310021, 0.387150, 0.131224, -0.238759, -0.351470, 0.067738, -0.337729, -0.248469, 0.484764
-0.201190, 0.141837, -0.187884, -0.068075, 0.205862, 0.468487, -0.466118, 0.004341, -0.061072, -0.343053, -0.054871, 0.515744, -0.499306, 0.352489, 0.261733, 0.437704, 0.146603, 0.192483, -0.193277, 0.181853, -0.218025, 0.149142, -0.112258, -0.100634, -0.179242, 0.170907, -0.484721, -0.183233, 0.104123, 0.177977, 0.417923, -0.039039, -0.313898, -0.355688, 0.480207, 0.351071, -0.015684, 0.398212, -0.032879, -0.206955, 0.199097, -0.170796, -0.040224, -0.111314, -0.024938, -0.002474, -0.374328, 0.101042, -0.243674, 0.119049, -0.100270, 0.052021, 0.002291, 0.121049, 0.487280, -0.013012, -0.301116, -0.104484, 0.420999, 0.512071, -0.129642, -0.474358, -0.202014, 0.283281, 0.239561, 0.094382, -0.173108, -0.162620, 0.182845, -0.356689, -0.400721, 0.453960, 0.051950, 0.169724, -0.617403, 0.301104, 0.395850, 0.122396, -0.230778, -0.354829, 0.075935, -0.345770, -0.240874, 0.481776
-0.203623, 0.146460, -0.191906, -0.065619, 0.201082, 0.476035, -0.471611, 0.006737, -0.065410, -0.335920, -0.059769, 0.518160, -0.500781, 0.356067, 0.257561, 0.440100, 0.153485, 0.186454, -0.196544, 0.181568, -0.219527, 0.152524, -0.116128, -0.098214, -0.182300, 0.176536, -0.489103, -0.180806, 0.102766, 0.179989, 0.427838, -0.039447, -0.311700, -0.358273, 0.490130, 0.350228, -0.015070, 0.397536, -0.023271, -0.207260, 0.198400, -0.169598, -0.030183, -0.111993, -0.017536, -0.009809, -0.363898, 0.099014, -0.241481, 0.115691, -0.090284, 0.051512, 0.001803, 0.122042, 0.497365, -0.013400, -0.294589, -0.110486, 0.426914, 0.509868, -0.120143, -0.483822, -0.191890, 0.276229, 0.248050, 0.085883, -0.163295, -0.167259, 0.189966, -0.363220, -0.396158, 0.451118, 0.061475, 0.160334, -0.619896, 0.292269, 0.404054, 0.114205, -0.222153, -0.358294, 0.083417, -0.352764, -0.232518, 0.478738
-0.206439, 0.151931, -0.195359, -0.063349, 0.195909, 0.484211, -0.476863, 0.008988, -0.070135, -0.328107, -0.064349, 0.520424, -0.502577, 0.360469, 0.253992, 0.442287, 0.160453, 0.180536, -0.199106, 0.180976, -0.221665, 0.157242, -0.119396, -0.095959, -0.185737, 0.182980, -0.493014, -0.178551, 0.100986, 0.182831, 0.437724, -0.039990, -0.309120, -0.360952, 0.500181, 0.349013, -0.014377, 0.397193, -0.013618, -0.207816, 0.197297, -0.167627, -0.020153, -0.112824, -0.010044, -0.017101, -0.353203, 0.096667, -0.239795, 0.113374, -0.080190, 0.050816, 0.001027, 0.123764, 0.507480, -0.013979, -0.288225, -0.116170, 0.433357, 0.507489, -0.110365, -0.493543, -0.181660, 0.268725, 0.256740, 0.077235, -0.153324, -0.172291, 0.196990, -0.369517, -0.391073, 0.448067, 0.071080, 0.150860, -0.621374, 0.283249, 0.412201, 0.106126, -0.213048, -0.362058, 0.090902, -0.359617, -0.223849, 0.475428
-0.210140, 0.158540, -0.197817, -0.061180, 0.189903, 0.493153, -0.481705, 0.011166, -0.075672, -0.319467, -0.068399, 0.522604, -0.505272, 0.366086, 0.251477, 0.444358, 0.166712, 0.175618, -0.199970, 0.180284, -0.224851, 0.163395, -0.121536, -0.093795, -0.190000, 0.190433, -0.496149, -0.176397, 0.098190, 0.187110, 0.447754, -0.040589, -0.306852, -0.362500, 0.510453, 0.347505, -0.014211, 0.398216, -0.003791, -0.208559, 0.195121, -0.164186, -0.009973, -0.113721, -0.003104, -0.023628, -0.342227, 0.094193, -0.239219, 0.112940, -0.069849, 0.050007, -0.000660, 0.126915, 0.517732, -0.014671, -0.282458, -0.121081, 0.440655, 0.505102, -0.100570, -0.503244, -0.171212, 0.260906, 0.265308, 0.068777, -0.143072, -0.177580, 0.203501, -0.375131, -0.385029, 0.445001, 0.080534, 0.141544, -0.620968, 0.274202, 0.419956, 0.098512, -0.203392, -0.365951, 0.097995, -0.365916, -0.214687, 0.471997
-0.214991, 0.166272, -0.199467, -0.059072, 0.182831, 0.502793, -0.486208, 0.013344, -0.082266, -0.310067, -0.072010, 0.524762, -0.509162, 0.372950, 0.249822, 0.446353, 0.171670, 0.172416, -0.199524, 0.179556, -0.229277, 0.170831, -0.122988, -0.091694, -0.195368, 0.198866, -0.498621, -0.174298, 0.094042, 0.192939, 0.457875, -0.041239, -0.305598, -0.361890, 0.520926, 0.345747, -0.015115, 0.401213, 0.006187, -0.209463, 0.191492, -0.159096, 0.000303, -0.114672, 0.002772, -0.028798, -0.330977, 0.091620, -0.240112, 0.114691, -0.059402, 0.049093, -0.003748, 0.131810, 0.528100, -0.015457, -0.277685, -0.124809, 0.448667, 0.502828, -0.091016, -0.512661, -0.160526, 0.252854, 0.273447, 0.060831, -0.132536, -0.183045, 0.209113, -0.379661, -0.378169, 0.442061, 0.089630, 0.132619, -0.618632, 0.265250, 0.427020, 0.091697, -0.193335, -0.369863, 0.104324, -0.371254, -0.205071, 0.468543
-0.220319, 0.174504, -0.200742, -0.057096, 0.175263, 0.512833, -0.490688, 0.015458, -0.089352, -0.300245, -0.075506, 0.526841, -0.513491, 0.380308, 0.248582, 0.448187, 0.176233, 0.169661, -0.198245, 0.178553, -0.234350, 0.178945, -0.124143, -0.089709, -0.201180, 0.207744, -0.500812, -0.172318, 0.089426, 0.199281, 0.467940, -0.042020, -0.304181, -0.361182, 0.531460, 0.343613, -0.016119, 0.404568, 0.016173, -0.210618, 0.187376, -0.153511, 0.010529, -0.115763, 0.008514, -0.033869, -0.319520, 0.088720, -0.241563, 0.117132, -0.048959, 0.047973, -0.007182, 0.137130, 0.538415, -0.016422, -0.273313, -0.128063, 0.456897, 0.500460, -0.081303, -0.522257, -0.149787, 0.244432, 0.281647, 0.052814, -0.121917, -0.188850, 0.214392, -0.383787, -0.371121, 0.439019, 0.098688, 0.123694, -0.615180, 0.256134, 0.433863, 0.085086, -0.183134, -0.374004, 0.110485, -0.376370, -0.195386, 0.464879
-0.226283, 0.183284, -0.201718, -0.055205, 0.167062, 0.523296, -0.495261, 0.017554, -0.097073, -0.289977, -0.078995, 0.528887, -0.518428, 0.388218, 0.247690, 0.449910, 0.179883, 0.167839, -0.196104, 0.177427, -0.240208, 0.187707, -0.124937, -0.087790, -0.207603, 0.217116, -0.502818, -0.170413, 0.084172, 0.206224, 0.477938, -0.042981, -0.302967, -0.359848, 0.541969, 0.341110, -0.017494, 0.408608, 0.026108, -0.212031, 0.182582, -0.147321, 0.020689, -0.117040, 0.013722, -0.038432, -0.307874, 0.085587, -0.243799, 0.120350, -0.038532, 0.046616, -0.011198, 0.143050, 0.548648, -0.017597, -0.269570, -0.130649, 0.465230, 0.498077, -0.071589, -0.531885, -0.139065, 0.235685, 0.289727, 0.044890, -0.111281, -0.194964, 0.219109, -0.387311, -0.364018, 0.435975, 0.107525, 0.114951, -0.610523, 0.246980, 0.440256, 0.078865, -0.172842, -0.378275, 0.116227, -0.381023, -0.185735, 0.461081
-0.232487, 0.192283, -0.202738, -0.053463, 0.158542, 0.533967, -0.500153, 0.019558, -0.105118, -0.279483, -0.082724, 0.530836, -0.523504, 0.396275, 0.246790, 0.451447, 0.183316, 0.166207, -0.193692, 0.175979, -0.246265, 0.196588, -0.125812, -0.086016, -0.214250, 0.226673, -0.504941, -0.168646, 0.078619, 0.213399, 0.487699, -0.044103, -0.301321, -0.358899, 0.552218, 0.338164, -0.018767, 0.412625, 0.035797, -0.213745, 0.177494, -0.140952, 0.030608, -0.118485, 0.018931, -0.043100, -0.296216, 0.082074, -0.246068, 0.123340, -0.028357, 0.045018, -0.015348, 0.149050, 0.558618, -0.018993, -0.266054, -0.133000, 0.472949, 0.495527, -0.061619, -0.541815, -0.128727, 0.226549, 0.298018, 0.036700, -0.101009, -0.201478, 0.223659, -0.390664, -0.357690, 0.432754, 0.116362, 0.106150, -0.605336, 0.237616, 0.446690, 0.072477, -0.163029, -0.382851, 0.122002, -0.385725, -0.176719, 0.456986
-0.238596, 0.201204, -0.204038, -0.051908, 0.150086, 0.544553, -0.505640, 0.021384, -0.113141, -0.269035, -0.086964, 0.532625, -0.528318, 0.404108, 0.245669, 0.452754, 0.187156, 0.164099, -0.191571, 0.174079, -0.251954, 0.205005, -0.126981, -0.084460, -0.220791, 0.236126, -0.507402, -0.167061, 0.073118, 0.220418, 0.497048, -0.045415, -0.298641, -0.359368, 0.561862, 0.334708, -0.019457, 0.415847, 0.044986, -0.215805, 0.172527, -0.134858, 0.040101, -0.120128, 0.024721, -0.048503, -0.284837, 0.078079, -0.247729, 0.125278, -0.018666, 0.043150, -0.019218, 0.154622, 0.568147, -0.020641, -0.262384, -0.135510, 0.479216, 0.492666, -0.051253, -0.552172, -0.119425, 0.216982, 0.306750, 0.028017, -0.091731, -0.208475, 0.228397, -0.394221, -0.353043, 0.429202, 0.125379, 0.097107, -0.600495, 0.227939, 0.453537, 0.065551, -0.154440, -0.387877, 0.128128, -0.390819, -0.169138, 0.452479
